gene_id	n_tissues_used	corr_domFrac_vs_logExpr	corr_entropy_vs_logExpr	median_gene_tpm	dominant_isoform_switch_range	isoform_entropy_range	n_isoforms
ENSG00000185736	25	0.2109693980522709	0.3286726027576276	5.5300002	0.42127852263746157	0.914544903138469	7
ENSG00000185737	16	0.5506662299565704	-0.39317609194986064	5.355	0.3848602484472049	0.6316139466754348	9
ENSG00000185739	21	0.19459130153194595	-0.1977549901844149	1.9799999999999998	0.052775757374739496	0.20783918932965156	3
ENSG00000185742	11			2.9500000000000006	0.0	0.0	1
ENSG00000185745	53	0.5066338765331342	-0.574279322999237	10.669999999999998	0.29590506737994593	0.5531802315194511	2
ENSG00000185753	54	-0.4244670739382152	0.367801834203916	5.702499999999999	0.3322370436733909	0.3847442965538951	3
ENSG00000185760	14	0.05891037750092477	-0.04075781373877457	4.922499999999999	0.4767989254154703	1.292929500164795	11
ENSG00000185761	32	-0.6791316113193053	0.797430605064369	3.865	0.19824839263155913	0.6345858448765637	10
ENSG00000185774	10	-0.18540902206536117	0.31726106575917223	2.4600000000000004	0.5979112229546863	1.4319240838620175	8
ENSG00000185787	54	-0.3202915551457603	0.38359075932227227	192.1175	0.36359310785844823	0.7254816816979961	16
ENSG00000185798	54	-0.23842751691482095	0.32050521530758536	6.255	0.2760448499360516	0.48426042591861784	5
ENSG00000185800	54	0.2863697829739151	-0.21736700961603683	22.045	0.3748178110736056	0.6906049148188254	7
ENSG00000185803	54	-0.3687306304453642	0.7260211870552085	12.910000345	0.3597050627501083	0.7200847339167411	12
ENSG00000185808	54	-0.14957121803066653	0.16663174292725239	14.347499899999999	0.2724612777616311	0.5212398510261393	7
ENSG00000185811	15	0.11133198900549328	0.07218391144752265	1.6350000000000002	0.29107371020048334	0.8098199650784351	9
ENSG00000185813	54	-0.37092181192555684	0.36722265633751994	19.39	0.4356404933136239	0.8431014194607995	13
ENSG00000185818	14			3.8675001499999997	0.0	0.0	1
ENSG00000185825	54	-0.5669528951828857	0.600844586519075	116.09999999999997	0.1211275404670834	0.4556963599512027	7
ENSG00000185829	54	0.017222707865792955	0.11100288477425298	7.4449999999999985	0.29009958963796323	0.6156384314193477	7
ENSG00000185838	53	-0.09477529181078811	0.29951371428389856	3.67	0.4022082600318338	0.6941739629466873	6
ENSG00000185842	25	0.470442718106925	-0.14007704212606764	1.9799999999999998	0.39963276484501425	0.6331921645637941	17
ENSG00000185862	49	0.16905136430858309	-0.09895036018023304	3.0700000000000003	0.33587786259541985	0.6382633520899539	2
ENSG00000185864	54	0.2763722319291709	0.32049284914916715	31.900000000000006	0.1579816275537574	0.3548449114826009	18
ENSG00000185869	10	-0.9581339537523348	0.8102389614898835	1.295	0.46960486322188444	0.6912983121594155	2
ENSG00000185875	40	-0.01808675153716769	0.12296693115960056	1.9949999999999997	0.46153846153846145	0.690185676017114	2
ENSG00000185880	54	-0.6403199841986139	0.7184268010495715	12.335	0.586487346272438	1.4656060190219613	11
ENSG00000185883	54	-0.42972059107886934	0.4045722646417963	182.33999499999996	0.18282981575426727	0.5002446214409281	4
ENSG00000185885	54	0.4484868083500566	-0.30012209555532504	133.00749650000006	0.4648469809760133	0.7021063531077173	4
ENSG00000185896	54	-0.14850172124396555	0.2185825259374684	100.17499999999998	0.03409090909090906	0.14868688643522562	2
ENSG00000185900	5	0.6265347676220114	-0.6229812956813449	1.77	0.13734243697478998	0.2581416894486713	3
ENSG00000185905	6			6.102499999999999	0.0	0.0	1
ENSG00000185909	54	0.332629207876573	0.4280854152004819	26.015	0.13172981129526695	0.1680898412934353	4
ENSG00000185917	53	-0.45100480091162337	0.336213924565637	9.404999989999999	0.18316350260031297	0.5509638817760145	14
ENSG00000185920	33	0.12854502805102383	-0.012339376268898822	1.4700000000000002	0.26652892561983477	0.6179066031460139	20
ENSG00000185924	33			2.21	0.0	0.0	1
ENSG00000185942	14	0.4130190469793655	-0.32880069944816076	6.630000000000001	0.22837520122002886	0.5173008489671903	5
ENSG00000185946	54	0.3712468781183421	0.02128964275329973	19.78749975	0.2309372876355661	0.298993794539985	7
ENSG00000185947	54	-0.1688042913758559	0.2567913823091451	2.535	0.3088803088803088	0.6182018454067779	5
ENSG00000185950	53			8.79	0.0	0.0	1
ENSG00000185955	26	0.7986586468969642	-0.9110126723647197	2.4000000000000004	0.43922250027985166	0.5297742065043002	2
ENSG00000185963	54	0.15238829587773803	-0.15505973484470426	11.195000000000002	0.37982113516474003	0.435203261710869	2
ENSG00000185973	54	-0.5481979392258913	0.4404813902037099	7.174999999999999	0.3824380854873	0.5646383961980663	5
ENSG00000185985	19	0.4990709684669998	-0.39087342721150586	5.19	0.23682312177008313	0.2122120451653891	2
ENSG00000185988	17	0.27538088201093197	-0.11889029214377417	2.549999999999999	0.3629441721379061	0.6550933770659052	3
ENSG00000185989	54	0.0441948848007577	-0.005829890218103101	11.490000000000002	0.10228401191658387	0.3300726726753454	2
ENSG00000186001	54	0.01849096738275642	0.3983011193130356	10.692500050000003	0.2904212768167888	0.6803594595618117	10
ENSG00000281406	7	-0.2134471176752059	0.21758354350972287	3.71	0.0984842890374037	0.10945902679930564	4
ENSG00000186010	54	0.25943663175562914	-0.26924887570661843	144.71749400000004	0.5291783766235141	0.7240547991158108	5
ENSG00000186017	53	-0.08608496048135332	0.11470983872363785	3.3049999999999993	0.438095230516503	1.1036749792538925	8
ENSG00000186020	53	0.20997436347976298	0.12398042581726436	7.019999960000002	0.3076657330324285	0.5310503115653746	9
ENSG00000186026	32			1.315	0.0	0.0	1
ENSG00000186047	14	0.6265631868292394	-0.5459919355661174	2.8525001000000003	0.3264643613267467	0.38483876751086327	4
ENSG00000186063	54	-0.13721909801971546	0.17790107532898944	22.845000000000006	0.14775594163011396	0.42768153172395695	6
ENSG00000186073	51	0.04743847796201067	0.21864464138400505	3.42	0.4984356831796381	1.1277352179559257	14
ENSG00000186074	5	-0.980481127756362	0.9812969923238174	10.720000000000002	0.18278334618350045	0.5523409058655344	9
ENSG00000186081	34	-0.41642387019302096	0.5453638630232261	1.6750000000000003	0.2119205298013246	0.6596349498491231	6
ENSG00000186088	52	-0.21585331963696086	0.4773139759788911	2.5924998850000005	0.2381822999470058	0.6309619225308415	7
ENSG00000186094	9	0.0759902182056828	-0.07318491856471518	1.8000000000000003	0.5418569254185692	1.2119438394626967	5
ENSG00000186104	54	-0.5315955418068438	0.5656428343374194	11.657499900000001	0.3659199331001976	0.45257861850657854	10
ENSG00000186105	35	-0.028073199564570644	0.04997988040929575	3.0	0.21957772470690406	0.10340858078340154	3
ENSG00000186106	53	0.363685405855825	-0.36775933812754563	9.160000000000002	0.3388228866427683	1.1583736306503485	11
ENSG00000186111	54	-0.1724584694174329	0.1513764572367562	21.055	0.16597534306287576	0.5989140191181951	8
ENSG00000186130	52			2.5675	0.0	0.0	1
ENSG00000186132	54	-0.34830321227265354	0.43376384029089565	10.255000500000001	0.13461538461538458	0.5685574698725012	6
ENSG00000186141	54	-0.7286308274746218	0.7676606370388739	13.45	0.14587447711179968	0.3552936424753693	5
ENSG00000186153	53	0.04911042730884981	0.036385066065558726	6.119999999999999	0.4938651535380508	1.1640536624589666	17
ENSG00000186160	7	-0.2227519852607373	0.2562037769498865	1.4300000000000002	0.17294936133928152	0.3818320482394546	2
ENSG00000186166	54	-0.5792761872883744	0.5447216890801762	12.620000000000001	0.12914033857147256	0.2603839989320157	4
ENSG00000186174	54	-0.5100783225357772	0.5793251079927765	17.055	0.5196953816047098	0.886014965052904	4
ENSG00000186184	54	0.20900095541821814	-0.12597401493812793	78.58	0.19252532719704407	0.4547854924896615	20
ENSG00000186185	10	-0.9230820653418544	0.9321600579097888	1.7299999999999998	0.06391422768361421	0.1559503301337048	3
ENSG00000186187	54	0.026897914221671242	0.24028699416421284	14.395000000000001	0.27822205338861	0.5903961311191257	8
ENSG00000186188	7	0.03542582993619818	0.004898583811534005	1.3299999999999998	0.5210526315789473	0.8740203733792037	3
ENSG00000186193	24			3.9850000000000003	0.0	0.0	1
ENSG00000186197	9	0.16975627734022186	-0.33388511937192045	2.1500000000000004	0.38961038961038963	0.8885717094332252	4
ENSG00000186198	14			2.0424999999999995	0.0	0.0	1
ENSG00000186204	27	-0.15945455500430247	0.46230245854072305	4.42	0.3253879998066045	0.9789835504200619	7
ENSG00000186205	53	0.055845205992169814	0.1523477337541386	6.740000000000002	0.1943092160483466	0.4762425172465798	6
ENSG00000186212	15			1.6949999	0.0	0.0	1
ENSG00000186222	54			7.45	0.0	0.0	1
ENSG00000186230	53	-0.1220157062181778	0.2305171547023345	3.1899999999999995	0.386718033388369	0.686950264223583	4
ENSG00000186231	15	-0.7235322741634794	0.774357819321554	5.760000000000002	0.19623655913978488	0.6310878753578336	7
ENSG00000186260	52	0.11487221880147855	0.006341604709862245	6.1775	0.35430108217951417	0.6613276666566256	11
ENSG00000186272	51	-0.8512147632688835	0.860739204320484	2.7399999999999993	0.2614942528735633	0.8615801730448521	6
ENSG00000186281	28	-0.0017437438860269283	0.5510155078653138	1.6124999999999998	0.43100689780512	0.604844391539266	6
ENSG00000186283	54	-0.6554533413811432	0.6763801479939378	13.857499500000001	0.12843731172932005	0.432882948107755	7
ENSG00000186288	17			2.1	0.0	0.0	1
ENSG00000186297	12	-0.01930435727119945	0.16161591884246757	16.61	0.10312075983717772	0.3849577952654764	11
ENSG00000186298	54	-0.4904928513541687	0.4295745286796628	50.107499245	0.2790551009909654	0.6777025395588618	9
ENSG00000186300	40	-0.27152288574376626	0.313658358038892	1.9050000000000002	0.2538123593057875	0.3189018879243398	3
ENSG00000186310	39	-0.2378819513582409	0.2517094184120338	7.570000000000002	0.0758134316396859	0.26842329910609497	2
ENSG00000186314	36	-0.20680597808815548	0.3644662273882979	2.5549999999999997	0.3319830246913581	0.48478176546600515	7
ENSG00000186318	53	-0.23963860680029092	0.4295366637765105	13.51	0.3989209476894206	0.7883697054587185	9
ENSG00000186335	5	0.4223011738077546	-0.10208042233197925	13.899999999999997	0.17971168176086216	0.4551411279510761	5
ENSG00000186340	51	-0.6273297874004716	0.6998164879789329	6.6499999999999995	0.06466165413533831	0.28649787975501984	6
ENSG00000186350	54	-0.4766722712512628	0.5518993492313238	26.7025	0.38987502125259266	0.40068305433014145	2
ENSG00000186352	54	0.3604712010811185	-0.26960811724354566	11.275000000000002	0.40519935741640883	0.5792194502161844	4
ENSG00000213694	51	0.3207357083072935	-0.23554575195169986	6.58	0.09636599384290312	0.33321081241545863	4
ENSG00000186364	50			2.4000000999999997	0.0	0.0	2
ENSG00000186376	54	-0.4293067578099301	0.602135744822467	6.110000000000001	0.33674141295628957	0.4200606092140594	4
ENSG00000186377	44	-0.19750532726415074	0.26904200768572734	5.442499999999999	0.11737089201877937	0.3616537401975683	2
ENSG00000186395	54	-0.11845237128284627	0.11357573607669014	44.315	0.3674650072015051	0.3940265552497594	2
ENSG00000186399	36			2.53	0.0	0.0	1
ENSG00000186407	9	-0.5879842046358212	0.6164618829191219	1.345	0.008333333333333304	0.04819427877873113	2
ENSG00000186409	28	-0.2405331273871872	0.7055144239956812	1.8524999999999996	0.3044669559660666	0.7901587361027409	11
ENSG00000186416	53	-0.4678398009762991	0.4683895099836719	4.32	0.026974951830443072	0.12406417334073687	3
ENSG00000186417	34	0.024076564266699997	0.1716725296435416	3.6550000000000002	0.3472466960352424	0.5105784347895258	4
ENSG00000186432	54	-0.5263704335357243	0.5545089611411979	9.827500000000002	0.23881385732197735	0.6310458922570216	3
ENSG00000186439	12	0.5195752808549302	-0.744739964251132	6.3900000000000015	0.34456279461232725	0.5296131337361102	6
ENSG00000186446	28	-0.1471361404223871	0.29867615386811297	1.515	0.2425418384671355	0.37533883729702544	3
ENSG00000186448	53	-0.5095209027821331	0.6809469036627173	5.2700000000000005	0.27287340372023333	0.5549373887583373	6
ENSG00000186453	7	-0.9787785817202173	0.9829961344419927	1.25	0.39907269155206293	0.6254377025257191	4
ENSG00000186462	47			3.7399999999999998	0.0	0.0	1
ENSG00000186468	54	0.5483043878119302	-0.5767351247537044	1203.2599996499994	0.06919739181439455	0.2444503147665555	7
ENSG00000186469	52	-0.24642830591835466	0.2565661902988919	7.084999999999999	0.6251369842660508	1.4351079805703464	15
ENSG00000186470	54	0.4436809732035482	0.28749977809939353	8.482499847500002	0.174065339829308	0.5264476930330695	14
ENSG00000186472	29	-0.3557686516686385	0.3648583065351273	2.79	0.19263819124226234	0.28930497741706507	9
ENSG00000186474	6	-0.8506071748986717	0.8244283475490353	6.0075	0.16525409660688078	0.6288586141229557	7
ENSG00000186479	18	-0.14263927569865273	0.1835822627239936	2.2874999	0.08391608391608396	0.2882311397914382	2
ENSG00000186480	54	-0.15363983693660035	0.2435914564558177	16.67	0.35332894992660757	0.4724162575600127	5
ENSG00000186487	14	-0.12905925140193303	0.1667432910773119	17.7025	0.6330654542634456	1.3773428832703127	10
ENSG00000186496	34	-0.24891071715143037	0.5425537034264868	1.355	0.2454879005063102	0.6537579949840883	5
ENSG00000186501	54	-0.3989983013402588	0.4302215673643749	30.0675	0.2715002762939769	0.6306913742557754	9
ENSG00000186510	13	0.41111530976096666	-0.305599770210256	5.43	0.26458326508802665	0.5461694839273068	7
ENSG00000186517	38	0.013401128918066453	0.17005620682641534	3.217500005	0.5601428571428572	1.0509914683411843	6
ENSG00000186522	53	-0.3705377846102456	0.4778861572813849	26.4	0.5162860310705555	1.2349908097121833	13
ENSG00000186523	49	-0.053549984420698665	0.36686785338931804	3.5300000000000002	0.2417532393633452	0.4337086777423944	15
ENSG00000186529	10	-0.3568437938377374	0.38464310500159593	5.3575	0.264861683343143	0.6945326109804754	7
ENSG00000186532	53	-0.7367873231217896	0.7388128777571202	5.390000000000001	0.1821099407504938	0.41629932190778046	5
ENSG00000186564	8			1.6825	0.0	0.0	1
ENSG00000186566	12	0.7376916315881935	-0.8082007334130038	1.692499985	0.6932941352449113	1.3963000380822144	7
ENSG00000186567	52	-0.3893628011130211	0.6243454675952754	6.692500005	0.22073004314169437	0.3739525263095269	8
ENSG00000186575	53	0.3920729813949713	-0.2504993601882461	8.959999999999999	0.33679338946912246	0.625797896378304	11
ENSG00000186577	54	-0.12030222277485467	0.06042035905106679	27.472500000000004	0.15479646772419448	0.16104275330627904	7
ENSG00000186591	54	-0.17475177153398766	0.2197717698954639	30.159999999999997	0.23029157667386602	0.7556953673530966	6
ENSG00000186603	12			1.9675	0.0	0.0	1
ENSG00000186625	54	-0.08278090488532715	0.5140344452926177	10.399999999999999	0.2131768953068593	0.35542300341958033	8
ENSG00000186635	54	0.2052963252510212	-0.11116125506936674	14.609999999999998	0.46863712889277853	0.8474242124449476	13
ENSG00000186642	51	0.11962104702951161	0.3892228261225549	17.9	0.3843841642228739	0.6613418700572574	24
ENSG00000186648	17			2.24	0.0	0.0	1
ENSG00000186654	48	-0.429395014869971	0.6678267176489652	5.195000015	0.38184168170511634	0.9654362689605558	14
ENSG00000186660	54			20.42	0.0	0.0	1
ENSG00000186665	52	-0.36826673867210147	0.48161554524305744	2.6700000999999993	0.21171171171171166	0.6626634810527189	3
ENSG00000186666	45			2.13	0.0	0.0	1
ENSG00000186675	7			2.01	0.0	0.0	1
ENSG00000186684	7	0.4657216378812919	-0.30653639611603517	2.48	0.3653846153846154	0.6564535237229205	2
ENSG00000186687	52	-0.6091227095233214	0.559785971832852	3.4850000000000003	0.5275407292474787	0.9362640132435963	4
ENSG00000186710	6	0.007321548076329797	0.10609532469229688	1.1675	0.1271186440677965	0.3808724312084733	2
ENSG00000186716	54	-0.20144442269329807	0.20169659330185694	23.9	0.2906533428235178	0.6981244990772308	13
ENSG00000186732	15	0.1338369259560659	0.1290248612941047	2.91	0.48305084745762705	1.0191467349327994	6
ENSG00000186765	6	-0.2635493713222039	0.34327833092466514	1.07	0.23841539260915423	0.2945008593875156	2
ENSG00000186767	36			2.07	0.0	0.0	1
ENSG00000186787	53	-0.2828689535526762	0.23570938069645772	9.21	0.2684685530305561	0.4508486164165688	5
ENSG00000186792	44	0.23715336082201352	-0.007412821772135053	1.58249999	0.38779109965743747	0.5809213468963678	7
ENSG00000186806	49	-0.8398639211442349	0.7838907285058734	2.43	0.3412396286469265	0.5377217560946254	2
ENSG00000186810	5	-0.018559674380347592	-0.02070158429015588	4.51	0.06715892345580476	0.1270097250492453	2
ENSG00000186812	54	-0.24068855442565656	0.5964722596520696	10.0075	0.2094714720202588	0.38476460138863566	10
ENSG00000186814	53	-0.24218008956876835	0.20604683593647896	9.370000000000001	0.3615789319210767	0.8137305738965783	10
ENSG00000186815	54	-0.42976482069763794	0.4454432022493482	26.67500040499999	0.2755093367065585	0.663794330796295	17
ENSG00000186818	34	-0.21358667517060131	0.49601512338678594	2.165	0.16801814169588514	0.4118723811564049	9
ENSG00000186827	26			1.6349999999999998	0.0	0.0	2
ENSG00000186832	12	0.28329579185781517	-0.2579546455889892	6.8999999999999995	0.09615384615384615	0.3165489716081251	3
ENSG00000186834	54			17.03	0.0	0.0	1
ENSG00000242220	24	0.2999203639073085	-0.5095375207513294	1.6800000000000002	0.34746631541426265	0.4254106405677145	4
ENSG00000186847	21			2.6899999999999995	0.0	0.0	1
ENSG00000186854	15	0.9085882492192063	-0.825650792627092	2.09	0.4605833155963992	1.1214681429306468	9
ENSG00000186862	20	0.33013953233550475	-0.1849494752672428	4.61000005	0.27704762103129144	0.2623646277033018	3
ENSG00000186866	54	-0.5449679298591238	0.6822890360290722	20.27499985	0.4209942271843716	0.9353681755818477	14
ENSG00000186868	35	0.5946790013049653	-0.5760204057733461	5.11	0.45426592797783943	0.7926365841420628	14
ENSG00000186889	42			1.5900000000000003	0.0	0.0	1
ENSG00000186891	24	-0.1958397774485617	0.532603618611596	2.8099999999999996	0.17404396266184885	0.4814045066253423	4
ENSG00000186907	33	0.35067630938587685	-0.2867344858819683	2.35	0.4012738853503185	0.7358223056896962	3
ENSG00000186908	54	0.011371049322473627	-0.0009693045726426508	11.655000000000001	0.2876160131310572	0.9185687204409516	13
ENSG00000186918	54	-0.6692014864128868	0.7319852294301195	19.7625005	0.1342578702126096	0.5191921619713612	10
ENSG00000186951	40	-0.48878304641185205	0.7330069988539274	1.8175000000000003	0.49361049288002384	1.1785808211548123	9
ENSG00000186952	20	0.3280596680269114	0.45155621938667867	1.5225	0.19172932330827064	0.3775206891347578	12
ENSG00000186973	13	-0.3111236789877784	0.5956786732467675	2.9699999999999998	0.2339579208511247	0.3479619971455803	5
ENSG00000186976	14	0.39852465781757584	-0.012876648222302818	1.2950000000000002	0.29855250035617614	0.3887503040974827	8
ENSG00000186994	51	0.11905448419327291	-0.07015415951944425	4.8100000000000005	0.051908396946564905	0.20409651850788016	3
ENSG00000186998	41	0.29898540549179264	0.5329988422869822	5.680000000000001	0.31300640247226064	0.5594734500464857	8
ENSG00000187017	24	-0.3116160016971847	0.531710086557711	14.544999975	0.3508638049859824	1.146371357409334	14
ENSG00000187024	54	-0.12499238631492865	0.2009559003877265	11.0	0.26159903157561293	0.765464964838027	8
ENSG00000187037	5	0.21533758133166103	-0.24412567497158955	1.355	0.12585154697700818	0.18529006209184495	5
ENSG00000187045	6	-0.42664119151679036	0.5672989669367204	6.232500000000001	0.6544885177453027	1.509847294084211	7
ENSG00000187049	54	-0.19046446261626185	0.16648970840479768	8.682500004999998	0.18651463530866064	0.40842429703676825	3
ENSG00000187051	54	0.05073140171784327	-0.024617793869732323	80.40499999999997	0.017669937406713077	0.0888268294802371	2
ENSG00000187068	39			4.769999999999999	0.0	0.0	1
ENSG00000187079	52	-0.7230144775921279	0.7657956843271843	10.525000000000002	0.2356172860150073	0.64933901293368	5
ENSG00000187091	54	0.4563835135480967	-0.3204719001410855	8.56	0.5052323489417785	0.939776345423575	4
ENSG00000187094	17	-0.224789329507887	0.3509606181720088	10.910000000000004	0.09167333867093674	0.3599291636568	3
ENSG00000187097	53	-0.004730498113602733	0.21177852562793148	6.0800002	0.41873480411340414	0.6882846591746636	7
ENSG00000187098	32	-0.05311985790123134	0.3128667713568366	3.5125	0.2952460716279812	0.7464575094715663	15
ENSG00000187109	54	-0.212442934295594	0.16489720364191188	169.93000000000004	0.2305071325236473	0.26360335789784206	20
ENSG00000187116	10	0.28181070465077096	-0.25486663470194765	1.8025	0.1785714285714286	0.4692203484401295	2
ENSG00000187118	54	-0.14757721507321533	-0.08485734078694498	22.6399995	0.21579168037382285	0.7155779246938192	9
ENSG00000187122	13	0.20823311739696448	-0.094117902133995	12.405000000000003	0.5837837837837838	1.273379781627528	7
ENSG00000187123	19	-0.7246564758718843	0.7257795678349361	1.63	0.3813664596273292	1.0618390974148952	5
ENSG00000187134	52	0.3365319578734242	-0.4091004028458312	18.65	0.1598310012409324	0.4183636308214753	5
ENSG00000187135	14			20.9225	0.0	0.0	1
ENSG00000187140	9			1.89	0.0	0.0	1
ENSG00000187147	54	-0.43580958326038466	0.4360681237028543	55.194999899999985	0.3840489584607232	0.7700557400136705	17
ENSG00000187151	7	-0.39518595018692054	0.39174171808771424	1.7800000000000002	0.017391124657746504	0.0183813948565148	2
ENSG00000187164	50	0.18660489351108914	-0.007747373025845436	9.782499999999999	0.2900103788271924	0.45270536882177737	7
ENSG00000187186	53	0.5008560678745893	-0.495850430708463	10.58	0.34924767590501105	0.4867736898921349	4
ENSG00000187187	41	-0.25566158761763413	0.5526881670033568	1.6000000000000003	0.3965088770144716	0.7503791519687072	7
ENSG00000187189	53			15.360000000000003	0.0	0.0	1
ENSG00000187193	54	-0.14640493379455352	0.1690256021139489	174.63249999999994	0.046493570417415975	0.19837062191040944	3
ENSG00000187210	23	0.06123245751164173	-0.14295178662438468	2.6649999999999996	0.5369059408966976	1.003757371914012	5
ENSG00000187231	54	-0.1904802449119896	0.4919765285064899	12.279999999999998	0.4868306728408734	1.0838286233863914	8
ENSG00000187239	54	0.0990187064129148	0.18993356165546618	12.63750001	0.5048834674714957	0.9518449826421755	7
ENSG00000187240	49	-0.24863977504442805	0.24099958459239873	6.2550002000000005	0.3108376132995401	0.3688786869562968	4
ENSG00000187243	48	-0.01061483973619725	0.1978193090970385	14.794999449999999	0.3244817345253377	0.7411506306966656	9
ENSG00000187244	52	0.0056424369291579604	0.279559626011391	37.8	0.26585619866009036	0.3967059174895551	4
ENSG00000187257	54	-0.4565581897767878	0.49073072292978415	6.575000099	0.5528599143731621	0.9810051214410944	4
ENSG00000187260	44	-0.6693140758304323	0.6616045797250116	3.535	0.683348779734322	1.4489605667120875	7
ENSG00000187266	53	-0.7379766821399988	0.6783243038805754	3.5549998000000005	0.5349125720563743	1.2260952597959371	5
ENSG00000187288	13	-0.08939717551714345	0.20169834079940835	5.9399999999999995	0.5739373821526297	1.0151017545539802	7
ENSG00000187325	54			10.5500005	0.0	0.0	1
ENSG00000187372	20			1.3	0.0	0.0	1
ENSG00000187391	34	-0.694530030927357	0.7864535102285705	2.71	0.41755231904886964	0.9233179031831695	38
ENSG00000187398	15	0.028707848139449748	0.27202489946342795	3.08	0.39466484268125845	0.7923699506882219	8
ENSG00000187416	14	0.03363630788306555	0.04107675126609753	4.64	0.22627737226277378	0.5347389746228043	2
ENSG00000187446	54	-0.024824011877697175	0.12187945301201968	26.007499999999997	0.4402224281742354	1.2659438711446604	9
ENSG00000187474	21			1.9400000000000002	0.0	0.0	2
ENSG00000187479	51			69.54000000000002	0.0	0.0	1
ENSG00000187486	28	0.43019321983613773	0.0010804634021318105	3.8149999	0.31161866604012345	0.1968193850607618	5
ENSG00000187498	52	-0.3928386993562095	0.44259447580092837	24.732499999999995	0.0224948875255625	0.11826178254420185	3
ENSG00000187513	51	0.10355540142738506	-0.08011688649410213	11.43	0.15810072487287685	0.29400271194458716	2
ENSG00000187514	54	0.47583767744743477	-0.4874096576326465	781.6950000000002	0.10586158875649643	0.45186365797570627	9
ENSG00000187522	54	-0.3567959499315657	0.3241037201330169	8.265	0.15072796245483033	0.3976143302125671	3
ENSG00000284024	47	-0.5515329862536859	0.5551495719412607	2.6100000999999997	0.03389830508474578	0.14804224682509265	2
ENSG00000187531	54	-0.5465258393112051	0.5609074260137531	8.035000499999999	0.013496143958869	0.07151029900147887	3
ENSG00000187535	53	-0.19382705240456352	0.5963466120727229	6.42	0.3132307692307692	0.5761568164097236	7
ENSG00000187546	7	-0.7018838725989316	0.7142310138466449	1.5	0.3101529902642559	0.8580498223804268	4
ENSG00000187555	54	-0.727277716614328	0.7329369959526378	28.597499999999997	0.5555485765093464	1.083815631420866	13
ENSG00000187556	15	-0.20461487748366822	0.3144018781960449	7.0699999999999985	0.5433962264150944	1.0278569677605294	4
ENSG00000187566	27			1.3599999999999999	0.0	0.0	1
ENSG00000187583	11	-0.4079931392514737	0.7989804277045025	2.7800000000000002	0.15784072249589498	0.3087603019019709	4
ENSG00000187595	5	0.5780483753393021	-0.43647629793174053	6.809999999999998	0.2689024679077259	0.18014204701206826	2
ENSG00000187601	53			21.75	0.0	0.0	1
ENSG00000187605	47	-0.538232599657521	0.587414471138554	1.8300000000000003	0.01935483870967747	0.09551752959790383	3
ENSG00000187607	53	-0.4121208862336784	0.50120807013906	4.96	0.3105122726797095	0.749909165328698	18
ENSG00000187609	54	-0.3054553798172099	0.40548007896158156	12.544999950000001	0.254476966889829	0.9979742461068144	10
ENSG00000187624	51	-0.6562558377808498	0.7110411621300283	2.975	0.37142857142857144	1.0183646344440358	5
ENSG00000187626	46			2.4475001	0.0	0.0	1
ENSG00000187627	8	-0.9253570238824946	0.9253570238824949	2.2150000000000003	0.07207366743403576	0.2589701506834077	2
ENSG00000187630	54	-0.02516965564770957	-0.17358883849969212	13.235000000000001	0.4356131741767546	0.7278384393827957	9
ENSG00000187634	30	-0.4626269202645704	0.7129925805452554	3.4450000000000003	0.25825091098386255	0.6797891335004833	12
ENSG00000187642	5	0.958611597044734	-0.9739923858043483	13.7	0.3942787393010829	0.5297449407851831	2
ENSG00000187650	51			4.039999999999999	0.0	0.0	1
ENSG00000187664	16			3.1900000000000004	0.0	0.0	1
ENSG00000187672	16	0.16373542544607056	-0.06779949997296782	4.1674999975	0.6623802496896447	1.265283358538813	12
ENSG00000187676	51	-0.09730929653031982	0.0973092965303198	3.0749998	0.056947608200455635	0.21848481447398668	2
ENSG00000187678	53	-0.3785140350964141	0.46664655789504567	6.349999999999999	0.1710390466594519	0.4897508529416068	5
ENSG00000187688	50	-0.07251659263260536	0.2896340677813258	5.085	0.3841698841698842	1.1657869457030294	7
ENSG00000187699	54	-0.5167787848963912	0.6128734306523815	3.625	0.5868827742178666	1.4662956562790344	9
ENSG00000187713	54			26.32	0.0	0.0	1
ENSG00000187715	15	-0.10143024749780084	0.27714607831741117	1.27	0.2614901960784314	0.5390048947947219	6
ENSG00000187720	48	-0.35725651027315675	0.5072972280687029	4.844999999999999	0.35531459261021786	0.5734700597227691	5
ENSG00000187730	14	-0.5208163139462038	0.8038062497892805	17.442500009999996	0.23879107981220649	0.8083939738538616	11
ENSG00000187735	54	0.5028353131566766	-0.34106793195780544	31.075000000000003	0.3860408084423802	0.6706758729539208	11
ENSG00000187736	54	-0.8328361678559361	0.8713238137681516	7.315000000000001	0.264159492523788	0.8922075571689752	10
ENSG00000187741	30	-0.33396369257066033	0.8044158605086954	2.1375	0.23596153846153842	1.094195666939192	24
ENSG00000187742	54	-0.23175570198339546	0.46667419044204067	29.049999999999997	0.34595558949079763	0.4233812824803076	9
ENSG00000187764	53	-0.2688742920613616	0.38561373879791516	13.570000999999998	0.4978415421470071	1.0988946713478673	19
ENSG00000187773	18	0.61801585337452	-0.5033641030991425	8.255	0.17989292558130365	0.148413470345519	2
ENSG00000187775	6	-0.16318990244012793	0.36095693466117346	2.6799999999999997	0.4203063885267274	0.9276192356830097	6
